timestamp;user;age;gender;dashboardExperience;powerBIExperience;confidence;satisfaction;questionId;taskId;correctAnswer;mentalEffort;selectedAnswer;endtime;triggeredAction;selectedValues;filteredValues;NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>;NewHiresAndNewHiresSamePeriodLastYear(SPLY).NewHires<numerical>;NewHiresAndNewHiresSamePeriodLastYear(SPLY).NewHiresSPLY<numerical>;NewHiresByMonth(Full-Time/Part-Time).Month<categorical>;NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>;NewHiresByMonth(Full-Time/Part-Time).NewHires<numerical>;NewHiresByEthnicity.Ethnicity<categorical>;NewHiresByEthnicity.NewHires<numerical>;NewHiresByRegion.Region<categorical>;NewHiresByRegion.NewHires<numerical>;Ethnicity.Ethnicity<categorical>;Region.Region<categorical>;Year.Year<categorical>
1656427232408;c7311241-45af-4f18-9032-4241221f8a11;29;f;1;1;4;4;1;1;Jul;2;Sep;1656427315491;Root;Year.Year<categorical>;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;400,588,982,1086,1258,1204,1321,1463,1276,1886,1312,606;225,268,445,420,531,565,477,908,997,1038,1115,418;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;51,349,65,523,71,911,103,983,112,1146,89,1115,88,1233,92,1371,82,1194,139,1747,86,1226,56,550;0,0,0,0,0,0,0,0,0,0,0,0,0,0;9571,2416,663,430,220,63,19;0,0,0,0,0,0,0,0,0,0,0,0,0,0;2168,1851,2684,1224,2165,2025,1265;0,0,0,0,0,0,0;0,0,0,0,0,0,0;0,0,0,1,0,0,0
1656427238542;c7311241-45af-4f18-9032-4241221f8a11;29;f;1;1;4;4;1;1;Jul;2;Sep;1656427315491;Year (slicer) - Year: 2014 selected;Year.Year<categorical>;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;774,1114,1246,1475,1986,2186,1961,2189,2212,2103,1461,366;400,588,982,1086,1258,1204,1321,1463,1276,1886,1312,606;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;73,701,77,1037,87,1159,124,1351,139,1847,100,2086,92,1869,91,2098,84,2128,75,2028,50,1411,17,349;0,0,0,0,0,0,0,0,0,0,0,0,0,0;12600,4342,853,781,365,108,24;0,0,0,0,0,0,0,0,0,0,0,0,0,0;3238,2806,3170,1403,3227,3392,1837;0,0,0,0,0,0,0;0,0,0,0,0,0,0;0,0,0,0,1,0,0
1656427247394;c7311241-45af-4f18-9032-4241221f8a11;29;f;1;1;4;4;1;1;Jul;2;Sep;1656427315491;Region (slicer) - Region: Northwest selected;Region.Region<categorical>, Year.Year<categorical>;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;774,1114,1246,1475,1986,2186,1961,2189,2212,2103,1461,366;400,588,982,1086,1258,1204,1321,1463,1276,1886,1312,606;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;73,701,77,1037,87,1159,124,1351,139,1847,100,2086,92,1869,91,2098,84,2128,75,2028,50,1411,17,349;0,0,0,0,0,0,0,0,0,0,0,0,0,0;12600,4342,853,781,365,108,24;0,0,0,0,0,0,0,0,0,0,0,0,0,0;3238,2806,3170,1403,3227,3392,1837;0,0,0,0,0,0,0;0,0,1,0,0,0,0;0,0,0,0,1,0,0
1656427247431;c7311241-45af-4f18-9032-4241221f8a11;29;f;1;1;4;4;1;1;Jul;2;Sep;1656427315491;Region (slicer) - deselected;Year.Year<categorical>;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;774,1114,1246,1475,1986,2186,1961,2189,2212,2103,1461,366;400,588,982,1086,1258,1204,1321,1463,1276,1886,1312,606;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;73,701,77,1037,87,1159,124,1351,139,1847,100,2086,92,1869,91,2098,84,2128,75,2028,50,1411,17,349;0,0,0,0,0,0,0,0,0,0,0,0,0,0;12600,4342,853,781,365,108,24;0,0,0,0,0,0,0,0,0,0,0,0,0,0;3238,2806,3170,1403,3227,3392,1837;0,0,0,0,0,0,0;0,0,0,0,0,0,0;0,0,0,0,1,0,0
1656427257070;c7311241-45af-4f18-9032-4241221f8a11;29;f;1;1;4;4;1;1;Jul;2;Sep;1656427315491;Ethnicity (slicer) - Ethnicity: Group A selected;Ethnicity.Ethnicity<categorical>, Year.Year<categorical>;NewHiresByEthnicity.Ethnicity<categorical>;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;576,811,873,1010,1288,1326,1264,1427,1464,1399,932,230;301,457,743,803,929,856,923,1039,903,1281,902,434;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;62,514,60,751,67,806,104,906,97,1191,72,1254,63,1201,72,1355,63,1401,64,1335,39,893,13,217;0,0,0,1,0,1,0,1,0,1,0,1,0,1;12600;0,0,0,0,0,0,0,0,0,0,0,0,0,0;2441,2137,2277,858,2313,1628,946;1,0,0,0,0,0,0;0,0,0,0,0,0,0;0,0,0,0,1,0,0
1656427288605;c7311241-45af-4f18-9032-4241221f8a11;29;f;1;1;4;4;1;1;Jul;2;Sep;1656427315491;Ethnicity (slicer) - deselected;Year.Year<categorical>;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;774,1114,1246,1475,1986,2186,1961,2189,2212,2103,1461,366;400,588,982,1086,1258,1204,1321,1463,1276,1886,1312,606;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;73,701,77,1037,87,1159,124,1351,139,1847,100,2086,92,1869,91,2098,84,2128,75,2028,50,1411,17,349;0,0,0,0,0,0,0,0,0,0,0,0,0,0;12600,4342,853,781,365,108,24;0,0,0,0,0,0,0,0,0,0,0,0,0,0;3238,2806,3170,1403,3227,3392,1837;0,0,0,0,0,0,0;0,0,0,0,0,0,0;0,0,0,0,1,0,0
1656427293361;c7311241-45af-4f18-9032-4241221f8a11;29;f;1;1;4;4;1;1;Jul;2;Sep;1656427315491;New Hires by Ethnicity (clusteredBarChart) - Ethnicity: Group A selected;NewHiresByEthnicity.Ethnicity<categorical>, Year.Year<categorical>;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;774,1114,1246,1475,1986,2186,1961,2189,2212,2103,1461,366;400,588,982,1086,1258,1204,1321,1463,1276,1886,1312,606;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;62,514,60,751,67,806,104,906,97,1191,72,1254,63,1201,72,1355,63,1401,64,1335,39,893,13,217;1,0,0,0,0,0,0,0,0,0,0,0,0,0;12600,4342,853,781,365,108,24;0,0,0,0,0,0,0,0,0,0,0,0,0,0;3238,2806,3170,1403,3227,3392,1837;0,0,0,0,0,0,0;0,0,0,0,0,0,0;0,0,0,0,1,0,0
1656427296828;c7311241-45af-4f18-9032-4241221f8a11;29;f;1;1;4;4;1;1;Jul;2;Sep;1656427315491;New Hires by Ethnicity (clusteredBarChart) - deselected;Year.Year<categorical>;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;774,1114,1246,1475,1986,2186,1961,2189,2212,2103,1461,366;400,588,982,1086,1258,1204,1321,1463,1276,1886,1312,606;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;73,701,77,1037,87,1159,124,1351,139,1847,100,2086,92,1869,91,2098,84,2128,75,2028,50,1411,17,349;0,0,0,0,0,0,0,0,0,0,0,0,0,0;12600,4342,853,781,365,108,24;0,0,0,0,0,0,0,0,0,0,0,0,0,0;3238,2806,3170,1403,3227,3392,1837;0,0,0,0,0,0,0;0,0,0,0,0,0,0;0,0,0,0,1,0,0
1656427298185;c7311241-45af-4f18-9032-4241221f8a11;29;f;1;1;4;4;1;1;Jul;2;Sep;1656427315491;Ethnicity (slicer) - Ethnicity: Group A selected;Ethnicity.Ethnicity<categorical>, Year.Year<categorical>;NewHiresByEthnicity.Ethnicity<categorical>;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;576,811,873,1010,1288,1326,1264,1427,1464,1399,932,230;301,457,743,803,929,856,923,1039,903,1281,902,434;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;62,514,60,751,67,806,104,906,97,1191,72,1254,63,1201,72,1355,63,1401,64,1335,39,893,13,217;0,0,0,1,0,1,0,1,0,1,0,1,0,1;12600;0,0,0,0,0,0,0,0,0,0,0,0,0,0;2441,2137,2277,858,2313,1628,946;1,0,0,0,0,0,0;0,0,0,0,0,0,0;0,0,0,0,1,0,0
1656427320090;c7311241-45af-4f18-9032-4241221f8a11;29;f;1;1;4;4;6;3;768;1;768;1656427375511;Root;Year.Year<categorical>;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;400,588,982,1086,1258,1204,1321,1463,1276,1886,1312,606;225,268,445,420,531,565,477,908,997,1038,1115,418;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;51,349,65,523,71,911,103,983,112,1146,89,1115,88,1233,92,1371,82,1194,139,1747,86,1226,56,550;0,0,0,0,0,0,0,0,0,0,0,0,0,0;9571,2416,663,430,220,63,19;0,0,0,0,0,0,0,0,0,0,0,0,0,0;2168,1851,2684,1224,2165,2025,1265;0,0,0,0,0,0,0;0,0,0,0,0,0,0;0,0,0,1,0,0,0
1656427328784;c7311241-45af-4f18-9032-4241221f8a11;29;f;1;1;4;4;6;3;768;1;768;1656427375511;Region (slicer) - Region: South selected;Region.Region<categorical>, Year.Year<categorical>;NewHiresByRegion.Region<categorical>;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;56,75,109,141,172,196,222,231,176,324,234,89;35,58,77,55,83,88,76,153,225,142,132,66;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;5,51,5,70,5,104,9,132,6,166,2,194,8,214,8,223,5,171,11,313,8,226,3,86;0,0,0,0,0,0,0,0,0,0,0,0,0,0;1257,565,81,75,36,8,3;0,1,0,1,0,1,0,1,0,1,0,0,0,1;2025;0,0,0,0,0,0,0;0,0,0,0,0,1,0;0,0,0,1,0,0,0
1656427337604;c7311241-45af-4f18-9032-4241221f8a11;29;f;1;1;4;4;6;3;768;1;768;1656427375511;Ethnicity (slicer) - Ethnicity: Group B selected;Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>;NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>;0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1;3,1,1,2,1;1,1,2;0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1;0,1,0,0;3,1,1,2,1;0,1,0,1,0,1,0,1,0,1,0,0,0,1;8;0,1,0,1,0,1,0,1,0,1,0,0,0,1;8;0,1,0,0,0,0,0;0,0,0,0,0,1,0;0,0,0,1,0,0,0
1656427337709;c7311241-45af-4f18-9032-4241221f8a11;29;f;1;1;4;4;6;3;768;1;768;1656427375511;Ethnicity (slicer) - Ethnicity: Group C selected;Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>;NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>;0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1;3,1,1,2,1;1,1,2;0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1;0,1,0,0;3,1,1,2,1;0,1,0,1,0,1,0,1,0,1,0,0,0,1;8;0,1,0,1,0,1,0,1,0,1,0,0,0,1;8;0,0,1,0,0,0,0;0,0,0,0,0,1,0;0,0,0,1,0,0,0
1656427337817;c7311241-45af-4f18-9032-4241221f8a11;29;f;1;1;4;4;6;3;768;1;768;1656427375511;Ethnicity (slicer) - Ethnicity: Group D selected;Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>;NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>;0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1;3,1,1,2,1;1,1,2;0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1;0,1,0,0;3,1,1,2,1;0,1,0,1,0,1,0,1,0,1,0,0,0,1;8;0,1,0,1,0,1,0,1,0,1,0,0,0,1;8;0,0,0,1,0,0,0;0,0,0,0,0,1,0;0,0,0,1,0,0,0
1656427337861;c7311241-45af-4f18-9032-4241221f8a11;29;f;1;1;4;4;6;3;768;1;768;1656427375511;Ethnicity (slicer) - Ethnicity: Group E selected;Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>;NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>;0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1;3,1,1,2,1;1,1,2;0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1;0,1,0,0;3,1,1,2,1;0,1,0,1,0,1,0,1,0,1,0,0,0,1;8;0,1,0,1,0,1,0,1,0,1,0,0,0,1;8;0,0,0,0,1,0,0;0,0,0,0,0,1,0;0,0,0,1,0,0,0
1656427343848;c7311241-45af-4f18-9032-4241221f8a11;29;f;1;1;4;4;6;3;768;1;768;1656427375511;Ethnicity (slicer) - Ethnicity: Group E, Group B selected;Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>;NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;23,27,36,52,51,68,79,75,66,144,115,32;6,15,28,10,26,27,23,54,83,63,59,26;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;1,22,27,2,34,4,48,2,49,1,67,1,78,1,74,2,64,5,139,3,112,1,31;0,1,0,0,0,0,0,0,0,0,0,0,0,0;565,81,75,36,8,3;0,1,0,1,0,1,0,1,0,1,0,0,0,1;768;0,1,0,0,1,0,0;0,0,0,0,0,1,0;0,0,0,1,0,0,0
1656427343937;c7311241-45af-4f18-9032-4241221f8a11;29;f;1;1;4;4;6;3;768;1;768;1656427375511;Ethnicity (slicer) - Ethnicity: Group E, Group B, Group C selected;Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>;NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;23,27,36,52,51,68,79,75,66,144,115,32;6,15,28,10,26,27,23,54,83,63,59,26;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;1,22,27,2,34,4,48,2,49,1,67,1,78,1,74,2,64,5,139,3,112,1,31;0,1,0,0,0,0,0,0,0,0,0,0,0,0;565,81,75,36,8,3;0,1,0,1,0,1,0,1,0,1,0,0,0,1;768;0,1,1,0,1,0,0;0,0,0,0,0,1,0;0,0,0,1,0,0,0
1656427344197;c7311241-45af-4f18-9032-4241221f8a11;29;f;1;1;4;4;6;3;768;1;768;1656427375511;Ethnicity (slicer) - Ethnicity: Group E, Group B, Group C, Group D selected;Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>;NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;23,27,36,52,51,68,79,75,66,144,115,32;6,15,28,10,26,27,23,54,83,63,59,26;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;1,22,27,2,34,4,48,2,49,1,67,1,78,1,74,2,64,5,139,3,112,1,31;0,1,0,0,0,0,0,0,0,0,0,0,0,0;565,81,75,36,8,3;0,1,0,1,0,1,0,1,0,1,0,0,0,1;768;0,1,1,1,1,0,0;0,0,0,0,0,1,0;0,0,0,1,0,0,0
